03:13:43.547 >> responsesCount.size(): 0
03:13:43.550 NEW:0 >> Node UUID is: ebbc51e1-53fb-45eb-b13e-f469138eae28
03:13:43.550 NEW:0 >> Local address is: 169.254.193.255
03:13:43.593 FLW:1 >> S_NEW => S_FLW >> Timeout achieved
03:13:43.694 FLW:1 >> New node with UUID ef7fa2c9-544b-42ac-b6ab-6f092de3a025 and IP 169.254.193.255 was discovered
03:13:43.727 FLW:1 >> New node with UUID a5abb75c-1127-482d-8951-2ed8a25b0211 and IP 169.254.193.255 was discovered
03:13:43.996 FLW:1 >> New node with UUID 09f2524d-2429-44b4-8d8f-12ed7e671070 and IP 169.254.193.255 was discovered
03:13:44.005 FLW:1 >> New node with UUID 217825cb-55b4-4446-b4e9-23a9fc004d4f and IP 169.254.193.255 was discovered
03:42:24.636 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:24.686 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:24.736 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:24.786 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:24.836 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:24.886 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:24.936 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:24.986 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:25.036 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:25.086 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:25.136 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:25.186 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:25.236 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:25.286 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:25.336 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:25.386 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:25.436 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:25.486 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:25.536 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:25.588 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:25.638 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:25.688 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:25.738 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:25.788 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:25.838 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:25.888 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:25.938 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:25.988 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:26.038 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:26.088 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:26.139 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:26.188 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:26.238 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:26.288 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:26.338 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:26.388 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:26.438 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:26.488 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:26.538 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:26.588 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:26.638 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:26.688 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:26.738 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:26.788 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:26.838 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:26.888 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:26.938 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:26.988 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:27.038 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:27.088 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:27.138 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:27.188 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:27.238 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:27.288 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:27.338 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:27.389 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:27.438 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:27.488 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:27.538 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:27.588 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:27.638 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:27.688 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:27.738 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:27.789 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:27.838 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:27.888 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:27.938 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:27.988 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:28.039 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:28.089 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:28.140 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:28.190 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:28.240 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:28.290 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:28.341 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:28.391 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:28.441 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:28.492 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:28.541 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:28.591 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:28.641 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:28.691 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:28.741 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:28.791 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:28.841 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:28.891 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:28.941 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:28.991 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:29.041 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:29.091 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:29.141 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:29.191 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:29.241 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:29.292 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:29.341 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:29.391 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:29.441 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:29.491 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:29.541 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:29.591 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:29.641 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:29.692 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:29.742 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:29.792 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:29.842 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:29.892 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:29.942 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:29.992 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:30.043 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:30.093 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:30.143 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:30.193 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:30.243 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:30.293 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:30.343 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:30.393 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:30.443 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:30.493 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:30.543 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:30.593 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:30.643 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:30.693 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:30.743 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:30.793 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:30.843 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:30.894 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:30.944 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:30.994 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:31.044 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:31.098 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:31.148 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:31.198 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:31.248 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:31.298 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:31.349 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:31.399 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:31.449 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:31.499 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:31.549 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:31.599 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:31.649 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:31.699 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:31.749 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:31.800 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:31.849 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:31.899 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:31.949 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:31.999 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:32.049 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:32.099 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:32.149 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:32.199 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:32.249 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:32.299 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:32.349 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:32.400 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:32.449 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:32.499 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:32.549 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:32.599 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:32.649 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:32.700 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:32.749 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:32.801 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:32.851 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:32.901 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:32.951 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:33.001 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:33.051 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:33.101 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:33.151 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:33.201 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:33.251 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:33.301 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:33.351 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:33.401 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:33.451 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:33.502 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:33.552 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:33.602 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:33.652 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:33.702 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:33.753 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:33.805 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:33.855 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:33.905 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:33.955 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:34.005 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:34.055 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:34.105 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:34.155 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:34.205 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:34.257 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:34.305 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:34.356 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:34.405 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:34.455 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:34.505 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:34.555 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:34.605 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:34.655 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:34.705 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:34.755 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:34.805 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:34.855 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:34.905 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:34.955 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:35.005 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:35.057 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:35.107 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:35.157 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:35.207 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:35.257 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:35.307 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:35.357 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:35.407 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:35.457 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:35.507 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:35.557 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:35.608 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:35.659 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:35.709 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:35.759 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:35.809 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:35.859 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:35.909 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:35.959 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:36.009 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:36.059 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:36.109 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:36.159 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:36.211 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:36.259 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:36.309 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:36.359 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:36.409 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:36.459 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:36.509 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:36.559 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:36.609 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:36.659 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:36.709 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:36.759 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:36.809 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:36.859 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:36.909 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:36.960 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:37.009 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:37.059 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:37.109 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:37.159 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:37.209 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:37.259 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:37.309 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:37.361 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:37.410 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:37.459 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:37.509 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:37.559 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:37.609 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:37.659 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:37.709 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:37.759 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:37.809 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:37.859 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:37.909 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:37.959 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
03:42:38.009 FLW:3 >> S_FLW => S_FLW >> Heartbeat: Leader with the same term #3
